# Results with old code (_apply_gradients has been JIT compiled, which is unfair comparision to DimWit).
timestamp: 2026-07-21T10:43:49.211070+00:00 | iter: 99 | tokens_per_s: 44573.66 | samples_per_s: 43.53 | s_per_batch: 11.76 | learning_rate: 0.00005940 | step_cost: 7.45
timestamp: 2026-07-21T10:44:00.967517+00:00 | iter: 100 | tokens_per_s: 44595.55 | samples_per_s: 43.55 | s_per_batch: 11.76 | learning_rate: 0.00006000 | step_cost: 7.40
timestamp: 2026-07-21T10:44:12.714724+00:00 | iter: 101 | tokens_per_s: 44630.51 | samples_per_s: 43.58 | s_per_batch: 11.75 | learning_rate: 0.00006060 | step_cost: 7.39
timestamp: 2026-07-21T10:44:24.456160+00:00 | iter: 102 | tokens_per_s: 44652.58 | samples_per_s: 43.61 | s_per_batch: 11.74 | learning_rate: 0.00006120 | step_cost: 7.36
timestamp: 2026-07-21T10:44:36.218612+00:00 | iter: 103 | tokens_per_s: 44573.83 | samples_per_s: 43.53 | s_per_batch: 11.76 | learning_rate: 0.00006180 | step_cost: 7.33
timestamp: 2026-07-21T10:44:47.948675+00:00 | iter: 104 | tokens_per_s: 44694.86 | samples_per_s: 43.65 | s_per_batch: 11.73 | learning_rate: 0.00006240 | step_cost: 7.32
timestamp: 2026-07-21T10:44:59.711702+00:00 | iter: 105 | tokens_per_s: 44572.08 | samples_per_s: 43.53 | s_per_batch: 11.76 | learning_rate: 0.00006300 | step_cost: 7.32
timestamp: 2026-07-21T10:45:11.471248+00:00 | iter: 106 | tokens_per_s: 44583.92 | samples_per_s: 43.54 | s_per_batch: 11.76 | learning_rate: 0.00006360 | step_cost: 7.27
timestamp: 2026-07-21T10:45:23.244660+00:00 | iter: 107 | tokens_per_s: 44532.04 | samples_per_s: 43.49 | s_per_batch: 11.77 | learning_rate: 0.00006420 | step_cost: 7.28
timestamp: 2026-07-21T10:45:35.013929+00:00 | iter: 108 | tokens_per_s: 44547.05 | samples_per_s: 43.50 | s_per_batch: 11.77 | learning_rate: 0.00006480 | step_cost: 7.29
timestamp: 2026-07-21T10:45:46.737691+00:00 | iter: 109 | tokens_per_s: 44718.38 | samples_per_s: 43.67 | s_per_batch: 11.72 | learning_rate: 0.00006540 | step_cost: 7.26
timestamp: 2026-07-21T10:45:58.464113+00:00 | iter: 110 | tokens_per_s: 44710.06 | samples_per_s: 43.66 | s_per_batch: 11.73 | learning_rate: 0.00006600 | step_cost: 7.22
timestamp: 2026-07-21T10:46:10.199424+00:00 | iter: 111 | tokens_per_s: 44676.44 | samples_per_s: 43.63 | s_per_batch: 11.74 | learning_rate: 0.00006660 | step_cost: 7.20
timestamp: 2026-07-21T10:46:21.932712+00:00 | iter: 112 | tokens_per_s: 44683.74 | samples_per_s: 43.64 | s_per_batch: 11.73 | learning_rate: 0.00006720 | step_cost: 7.21
timestamp: 2026-07-21T10:46:33.677702+00:00 | iter: 113 | tokens_per_s: 44639.73 | samples_per_s: 43.59 | s_per_batch: 11.74 | learning_rate: 0.00006780 | step_cost: 7.15
timestamp: 2026-07-21T10:46:45.390413+00:00 | iter: 114 | tokens_per_s: 44761.08 | samples_per_s: 43.71 | s_per_batch: 11.71 | learning_rate: 0.00006840 | step_cost: 7.18
timestamp: 2026-07-21T10:46:57.151654+00:00 | iter: 115 | tokens_per_s: 44579.46 | samples_per_s: 43.53 | s_per_batch: 11.76 | learning_rate: 0.00006900 | step_cost: 7.14
timestamp: 2026-07-21T10:47:08.895149+00:00 | iter: 116 | tokens_per_s: 44644.29 | samples_per_s: 43.60 | s_per_batch: 11.74 | learning_rate: 0.00006960 | step_cost: 7.12
timestamp: 2026-07-21T10:47:20.682048+00:00 | iter: 117 | tokens_per_s: 44482.21 | samples_per_s: 43.44 | s_per_batch: 11.79 | learning_rate: 0.00007020 | step_cost: 7.10
timestamp: 2026-07-21T10:47:32.431983+00:00 | iter: 118 | tokens_per_s: 44619.11 | samples_per_s: 43.57 | s_per_batch: 11.75 | learning_rate: 0.00007080 | step_cost: 7.09
timestamp: 2026-07-21T10:47:44.175830+00:00 | iter: 119 | tokens_per_s: 44643.39 | samples_per_s: 43.60 | s_per_batch: 11.74 | learning_rate: 0.00007140 | step_cost: 7.08
timestamp: 2026-07-21T10:47:55.923566+00:00 | iter: 120 | tokens_per_s: 44629.00 | samples_per_s: 43.58 | s_per_batch: 11.75 | learning_rate: 0.00007200 | step_cost: 7.07
timestamp: 2026-07-21T10:48:07.684161+00:00 | iter: 121 | tokens_per_s: 44580.55 | samples_per_s: 43.54 | s_per_batch: 11.76 | learning_rate: 0.00007260 | step_cost: 7.06
timestamp: 2026-07-21T10:48:19.420188+00:00 | iter: 122 | tokens_per_s: 44672.45 | samples_per_s: 43.63 | s_per_batch: 11.74 | learning_rate: 0.00007320 | step_cost: 7.04
timestamp: 2026-07-21T10:48:31.172611+00:00 | iter: 123 | tokens_per_s: 44611.68 | samples_per_s: 43.57 | s_per_batch: 11.75 | learning_rate: 0.00007380 | step_cost: 7.03
timestamp: 2026-07-21T10:48:42.892063+00:00 | iter: 124 | tokens_per_s: 44735.31 | samples_per_s: 43.69 | s_per_batch: 11.72 | learning_rate: 0.00007440 | step_cost: 7.00
timestamp: 2026-07-21T10:48:54.625893+00:00 | iter: 125 | tokens_per_s: 44682.27 | samples_per_s: 43.64 | s_per_batch: 11.73 | learning_rate: 0.00007500 | step_cost: 7.02
timestamp: 2026-07-21T10:49:06.387723+00:00 | iter: 126 | tokens_per_s: 44576.45 | samples_per_s: 43.53 | s_per_batch: 11.76 | learning_rate: 0.00007560 | step_cost: 6.95
timestamp: 2026-07-21T10:49:18.118524+00:00 | iter: 127 | tokens_per_s: 44692.11 | samples_per_s: 43.64 | s_per_batch: 11.73 | learning_rate: 0.00007620 | step_cost: 6.96
timestamp: 2026-07-21T10:49:29.858460+00:00 | iter: 128 | tokens_per_s: 44658.83 | samples_per_s: 43.61 | s_per_batch: 11.74 | learning_rate: 0.00007680 | step_cost: 6.93
timestamp: 2026-07-21T10:49:41.593744+00:00 | iter: 129 | tokens_per_s: 44676.04 | samples_per_s: 43.63 | s_per_batch: 11.74 | learning_rate: 0.00007740 | step_cost: 6.95
timestamp: 2026-07-21T10:49:53.357003+00:00 | iter: 130 | tokens_per_s: 44571.01 | samples_per_s: 43.53 | s_per_batch: 11.76 | learning_rate: 0.00007800 | step_cost: 6.94
timestamp: 2026-07-21T10:50:05.128701+00:00 | iter: 131 | tokens_per_s: 44538.34 | samples_per_s: 43.49 | s_per_batch: 11.77 | learning_rate: 0.00007860 | step_cost: 6.95
timestamp: 2026-07-21T10:50:16.862007+00:00 | iter: 132 | tokens_per_s: 44682.30 | samples_per_s: 43.64 | s_per_batch: 11.73 | learning_rate: 0.00007920 | step_cost: 6.94
timestamp: 2026-07-21T10:50:28.609555+00:00 | iter: 133 | tokens_per_s: 44630.08 | samples_per_s: 43.58 | s_per_batch: 11.75 | learning_rate: 0.00007980 | step_cost: 6.89
timestamp: 2026-07-21T10:50:40.410360+00:00 | iter: 134 | tokens_per_s: 44430.17 | samples_per_s: 43.39 | s_per_batch: 11.80 | learning_rate: 0.00008040 | step_cost: 6.90
timestamp: 2026-07-21T10:50:52.144548+00:00 | iter: 135 | tokens_per_s: 44677.88 | samples_per_s: 43.63 | s_per_batch: 11.73 | learning_rate: 0.00008100 | step_cost: 6.91
timestamp: 2026-07-21T10:51:03.850636+00:00 | iter: 136 | tokens_per_s: 44786.52 | samples_per_s: 43.74 | s_per_batch: 11.71 | learning_rate: 0.00008160 | step_cost: 6.91
timestamp: 2026-07-21T10:51:15.574935+00:00 | iter: 137 | tokens_per_s: 44718.76 | samples_per_s: 43.67 | s_per_batch: 11.72 | learning_rate: 0.00008220 | step_cost: 6.89
timestamp: 2026-07-21T10:51:27.316054+00:00 | iter: 138 | tokens_per_s: 44654.65 | samples_per_s: 43.61 | s_per_batch: 11.74 | learning_rate: 0.00008280 | step_cost: 6.90
timestamp: 2026-07-21T10:51:39.005679+00:00 | iter: 139 | tokens_per_s: 44848.74 | samples_per_s: 43.80 | s_per_batch: 11.69 | learning_rate: 0.00008340 | step_cost: 6.88
